customer_id,revenue
413,52.77
414,878.03
415,341.15
416,115.76
417,1154.19
418,274.7
419,795.76
420,261.78
421,1921.28
422,1415.65
423,190.76
424,646.5
425,466.56
426,961.63
427,93.23
428,485.92
429,705.16
430,42.15
431,74.94
432,31.84
433,186.9
434,501.47
435,1099.22
436,263.51
437,1247.15
438,61.55
439,44.55
440,231.47
441,359.27
442,236.82
443,30.96
444,223.83
445,66.39
446,478.03
447,353.05
448,95.59
449,146.37
450,84.84
451,229.83
452,635.96
453,91.31
454,405.06
455,143.99
456,110.73
457,219.86
458,86.9
459,140.66
460,73.86
461,1745.38
462,253.47
463,121.54
464,303.07
465,218.69
466,196.18
467,452.22
468,521.92
469,143.95
470,137.58
471,185.85
472,24.49
473,53.78
474,959.94
475,1267.71
476,190.75
477,435.53
478,334.04
479,5318.15
480,749.63
481,215.31
482,94.11
483,49.09
484,299.9
485,114.85
486,59.01
487,128.18
488,82.97
489,1322.32
490,590.9
491,242.75
492,1074.86
493,264.37
494,103.41
495,1122.29
496,419.44
497,86.73
498,202.28
499,101.94
500,61.39
501,617.81
502,1651.46
503,60.43
504,429.65
505,127.66
506,150.34
507,135.32
508,103.13
509,256.86
510,106.6
511,320.68
512,232.7
513,192.68
514,98.73
515,137.45
516,520.81
517,403.8
518,92.06
519,270.25
520,518.73
521,46.09
522,421.31
523,126.14
524,432.94
525,114.06
526,40.25
527,48.06
528,256.75
529,317.26
530,99.06
531,463.4
532,46.45
533,229.05
534,72.89
535,127.51
536,256.57
537,103.5
538,166.57
539,669.34
540,137.43
541,564.36
542,79.07
543,415.63
544,1034.39
545,20.66
546,110.29
547,435.75
548,199.73
549,354.66
550,133.76
551,266.82
552,209.42
553,786.65
554,315.58
555,342.96
556,162.09
557,150.26
558,158.77
559,363.02
560,160.62
561,326.94
562,1949.64
563,584.72
564,176.62
565,813.39
566,162.7
567,31.88
568,89.29
569,37.68
570,172.17
571,249.24
572,1308.24
573,339.31
574,196.55
575,560.82
576,26.81
577,309.7
578,528.93
579,55.78
580,767.97
581,343.26
582,161.53
583,460.72
584,2370.11
585,293.5
586,313.63
587,154.57
588,104.6
589,561.35
590,103.95
591,262.85
592,151.77
593,395.04
594,341.61
595,690.59
596,146.93
597,186.82
598,91.95
599,156.92
600,356.84
601,521.65
602,97.3
603,583.83
604,949.22
605,369.97
606,1598.46
607,112.87
608,70.48
609,41.32
610,1092.3
611,470.77
612,231.46
613,323.75
614,79.4
615,2823.55
616,278.45
617,272.98
618,505.61
619,395.84
620,306.09
621,111.0
622,392.08
623,1606.84
624,939.57
625,1203.74
626,146.76
627,90.96
628,215.77
629,258.71
630,730.84
631,45.04
632,1129.52
633,208.93
634,159.67
635,88.93
636,46.77
637,557.34
638,263.31
639,67.36
640,67.02
641,174.9
642,1298.57
643,188.75
644,54.43
645,191.38
646,186.28
647,16.5
648,231.76
649,194.23
650,490.88
651,1554.57
652,754.88
653,187.0
654,80.92
655,3207.86
656,259.62
657,248.12
658,238.86
659,298.3
660,211.8
661,137.87
662,141.62
663,236.81
664,142.11
665,119.96
666,272.17
667,189.62
668,1101.02
669,17.27
670,728.88
671,850.72
672,30.77
673,173.7
674,168.77
675,59.89
676,112.41
677,80.59
678,1411.31
679,623.71
680,872.67
681,503.54
682,79.12
683,144.82
684,399.16
685,72.09
686,499.2
687,192.42
688,168.2
689,498.18
690,381.56
691,170.55
692,780.03
693,83.01
694,453.02
695,442.79
696,179.55
697,339.05
698,70.03
699,616.48
700,203.38
701,145.08
702,698.55
703,120.98
704,59.83
705,51.59
706,448.55
707,68.0
708,1414.87
709,30.51
710,1334.69
711,302.18
712,222.14
713,141.89
714,364.72
715,235.65
716,737.53
717,274.3
718,284.38
719,170.1
720,231.15
721,332.89
722,44.25
723,63.55
724,514.54
725,290.29
726,203.57
727,249.24
728,346.4
729,142.63
730,112.36
731,297.63
732,91.99
733,368.06
734,44.59
735,684.82
736,392.52
737,316.09
738,653.73
739,1293.98
740,674.77
741,38.83
742,68.06
743,131.0
744,251.16
745,410.62
746,118.42
747,294.94
748,114.96
749,132.75
750,59.94
751,97.2
752,63.33
753,92.22
754,701.8
755,94.69
756,3402.9
757,400.74
758,294.37
759,103.71
760,492.9
761,137.6
762,276.44
763,3165.56
764,222.28
765,772.22
766,121.13
767,236.28
768,1437.7
769,130.72
770,1498.84
771,496.58
772,139.43
773,460.54
774,647.13
775,455.69
776,50.9
777,118.26
778,191.04
779,227.14
780,455.17
781,292.28
782,64.37
783,357.88
784,450.6
785,428.29
786,721.1
787,563.36
788,387.29
789,228.11
790,46.48
791,376.01
792,301.17
793,321.04
794,68.26
795,83.01
796,701.45
797,235.2
798,483.72
799,251.72
800,252.08
801,625.33
802,146.05
803,269.38
804,154.12
805,158.46
806,179.62
807,305.56
808,151.6
809,858.99
810,100.02
811,202.98
812,157.63
813,1040.0
814,297.84
815,686.66
816,55.39
817,319.59
818,595.64
819,265.68
820,710.15
821,145.87
822,1001.59
823,2437.91
824,170.23
825,156.73
826,1046.69
827,1187.46
828,145.06
829,160.74
830,184.6
831,63.79
832,97.65
833,89.65
834,113.55
835,236.35
836,309.27
837,1153.44
838,90.17
839,654.8
840,197.55
841,232.88
842,480.5
843,79.62
844,358.67
845,289.01
846,400.39
847,326.74
848,2850.64
849,129.32
850,143.88
851,131.22
852,140.4
853,129.36
854,803.53
855,1012.83
856,138.28
857,106.45
858,392.06
859,140.86
860,460.79
861,299.74
862,53.75
863,1149.99
864,1474.21
865,132.58
866,166.05
867,325.66
868,341.88
869,472.74
870,1826.59
871,205.01
872,110.13
873,61.6
874,117.81
875,236.72
876,1472.27
877,145.82
878,306.06
879,240.71
880,803.03
881,3062.33
882,143.9
883,149.99
884,695.17
885,483.91
886,1551.08
887,438.75
888,170.84
889,441.71
890,741.52
891,555.84
892,406.37
893,711.0
894,787.84
895,974.73
896,468.11
897,207.03
898,283.36
899,817.71
900,108.1
901,353.78
902,165.12
903,251.83
904,878.71
905,296.22
906,256.32
907,62.81
908,516.08
909,466.61
910,2128.67
911,179.87
912,304.65
913,314.0
914,1184.95
915,222.45
916,323.44
917,449.39
918,294.89
919,156.58
920,297.11
921,715.97
922,87.66
923,279.49
924,121.5
925,808.39
926,53.35
927,139.92
928,356.81
929,1170.9
930,229.12
931,140.44
932,1605.45
933,57.51
934,27.15
935,379.94
936,148.11
937,88.13
938,496.88
939,312.25
940,139.2
941,68.01
942,585.49
943,468.81
944,221.59
945,1550.97
946,83.92
947,53.22
948,122.5
949,233.79
950,312.1
951,192.24
952,347.95
953,70.0
954,1036.67
955,225.39
956,747.92
957,344.72
958,386.35
959,432.58
960,382.87
961,465.32
962,924.41
963,297.83
964,497.21
965,223.69
966,1032.89
967,124.41
968,1481.69
969,235.06
970,58.51
971,278.13
972,123.83
973,567.16
974,127.41
975,156.62
976,36.98
977,155.66
978,21.67
979,50.2
980,523.44
981,536.89
982,374.45
983,93.04
984,233.29
985,243.81
986,76.83
987,1100.37
988,588.37
989,196.18
990,251.36
991,301.38
992,31.76
993,191.1
994,123.72
995,89.87
996,184.73
997,1476.88
998,464.44
999,138.22
1000,433.8
